order id,return date,return reason,days to return
ORD00003450,05-05-2023,Wrong item,19
ORD00003451,,,
ORD00003452,16-08-2024,Wrong item,18
ORD00003453,,,
ORD00003454,14-01-2025,Wrong item,15
ORD00003455,01-09-2024,Wrong item,8
ORD00003456,,,
ORD00003457,28-08-2023,Defective,1
ORD00003458,,,
ORD00003459,,,
ORD00003460,24-06-2023,Changed mind,20
ORD00003461,,,
ORD00003462,05-09-2024,Changed mind,17
ORD00003463,03-08-2024,Wrong item,24
ORD00003464,28-04-2024,Defective,30
ORD00003465,,,
ORD00003466,,,
ORD00003467,,,
ORD00003468,10-04-2023,Changed mind,29
ORD00003469,,,
ORD00003470,,,
ORD00003471,,,
ORD00003472,05-11-2024,Wrong item,21
ORD00003473,,,
ORD00003474,14-06-2024,Defective,4
ORD00003475,,,
ORD00003476,24-04-2023,Defective,15
ORD00003477,,,
ORD00003478,22-10-2024,Defective,22
ORD00003479,,,
ORD00003480,14-09-2023,Wrong item,15
ORD00003481,,,
ORD00003482,,,
ORD00003483,13-02-2024,Changed mind,18
ORD00003484,,,
ORD00003485,19-10-2023,Wrong item,4
ORD00003486,17-05-2023,Defective,5
ORD00003487,25-12-2024,Changed mind,5
ORD00003488,02-02-2023,Not as described,30
ORD00003489,18-08-2023,Wrong item,5
ORD00003490,06-11-2023,Defective,15
ORD00003491,,,
ORD00003492,22-02-2023,Wrong item,18
ORD00003493,,,
ORD00003494,20-06-2023,Wrong item,9
ORD00003495,,,
ORD00003496,,,
ORD00003497,25-12-2023,Changed mind,30
ORD00003498,,,
ORD00003499,,,
ORD00003500,,,
ORD00003501,,,
ORD00003502,04-10-2024,Changed mind,11
ORD00003503,19-06-2024,Not as described,10
ORD00003504,,,
ORD00003505,18-06-2023,Wrong item,6
ORD00003506,06-05-2024,Defective,23
ORD00003507,13-02-2024,Changed mind,14
ORD00003508,,,
ORD00003509,29-04-2024,Changed mind,21
ORD00003510,23-12-2024,Defective,24
ORD00003511,,,
ORD00003512,,,
ORD00003513,,,
ORD00003514,,,
ORD00003515,,,
ORD00003516,,,
ORD00003517,,,
ORD00003518,,,
ORD00003519,,,
ORD00003520,,,
ORD00003521,,,
ORD00003522,10-03-2024,Defective,11
ORD00003523,,,
ORD00003524,,,
ORD00003525,26-11-2024,Changed mind,21
ORD00003526,,,
ORD00003527,,,
ORD00003528,,,
ORD00003529,,,
ORD00003530,,,
ORD00003531,07-01-2025,Wrong item,8
ORD00003532,,,
ORD00003533,,,
ORD00003534,24-04-2023,Defective,11
ORD00003535,04-06-2023,Not as described,9
ORD00003536,14-01-2024,Changed mind,23
ORD00003537,14-09-2024,Not as described,27
ORD00003538,07-01-2025,Wrong item,10
ORD00003539,,,
ORD00003540,,,
ORD00003541,29-12-2023,Not as described,24
ORD00003542,13-05-2023,Not as described,13
ORD00003543,23-01-2024,Wrong item,25
ORD00003544,28-01-2023,Defective,15
ORD00003545,,,
ORD00003546,,,
ORD00003547,07-04-2024,Defective,7
ORD00003548,17-07-2024,Wrong item,3
ORD00003549,,,
ORD00003550,,,
ORD00003551,,,
ORD00003552,03-12-2024,Defective,27
ORD00003553,,,
ORD00003554,,,
ORD00003555,04-02-2023,Changed mind,20
ORD00003556,,,
ORD00003557,,,
ORD00003558,,,
ORD00003559,14-01-2024,Defective,1
ORD00003560,12-08-2023,Not as described,9
ORD00003561,,,
ORD00003562,,,
ORD00003563,,,
ORD00003564,,,
ORD00003565,,,
ORD00003566,,,
ORD00003567,01-01-2024,Defective,15
ORD00003568,07-10-2023,Wrong item,19
ORD00003569,10-07-2024,Defective,3
ORD00003570,26-04-2024,Defective,0
ORD00003571,,,
ORD00003572,,,
ORD00003573,28-10-2023,Defective,6
ORD00003574,,,
ORD00003575,,,
ORD00003576,,,
ORD00003577,01-08-2023,Changed mind,28
ORD00003578,,,
ORD00003579,24-06-2024,Changed mind,24
ORD00003580,15-11-2023,Wrong item,28
ORD00003581,20-07-2023,Changed mind,19
ORD00003582,,,
ORD00003583,31-12-2024,Defective,2
ORD00003584,12-11-2024,Not as described,27
ORD00003585,27-04-2024,Wrong item,25
ORD00003586,,,
ORD00003587,,,
ORD00003588,05-08-2024,Wrong item,20
ORD00003589,,,
ORD00003590,,,
ORD00003591,25-06-2023,Changed mind,22
ORD00003592,,,
ORD00003593,09-05-2024,Not as described,14
ORD00003594,30-06-2023,Wrong item,20
ORD00003595,,,
ORD00003596,11-03-2024,Changed mind,18
ORD00003597,25-02-2023,Defective,12
ORD00003598,,,
ORD00003599,29-10-2024,Defective,25
ORD00003600,24-02-2024,Not as described,20
ORD00003601,19-07-2023,Wrong item,19
ORD00003602,20-11-2024,Changed mind,0
ORD00003603,14-02-2023,Not as described,22
ORD00003604,07-02-2024,Wrong item,17
ORD00003605,03-07-2023,Defective,9
ORD00003606,11-05-2024,Changed mind,23
ORD00003607,04-04-2024,Not as described,10
ORD00003608,,,
ORD00003609,09-09-2024,Wrong item,18
ORD00003610,24-12-2023,Not as described,17
ORD00003611,,,
ORD00003612,,,
ORD00003613,,,
ORD00003614,,,
ORD00003615,,,
ORD00003616,,,
ORD00003617,03-09-2023,Changed mind,17
ORD00003618,,,
ORD00003619,,,
ORD00003620,21-09-2024,Not as described,6
ORD00003621,02-01-2024,Defective,29
ORD00003622,04-08-2023,Defective,17
ORD00003623,06-01-2025,Not as described,6
ORD00003624,,,
ORD00003625,,,
ORD00003626,,,
ORD00003627,23-09-2024,Not as described,24
ORD00003628,25-05-2023,Not as described,21
ORD00003629,,,
ORD00003630,,,
ORD00003631,25-01-2024,Changed mind,3
ORD00003632,,,
ORD00003633,24-12-2023,Changed mind,5
ORD00003634,06-10-2023,Defective,30
ORD00003635,,,
ORD00003636,,,
ORD00003637,,,
ORD00003638,,,
ORD00003639,,,
ORD00003640,,,
ORD00003641,,,
ORD00003642,16-12-2023,Changed mind,25
ORD00003643,15-03-2023,Defective,13
ORD00003644,30-06-2023,Changed mind,12
ORD00003645,09-04-2024,Defective,16
ORD00003646,,,
ORD00003647,,,
ORD00003648,15-05-2023,Defective,26
ORD00003649,,,
ORD00003650,,,
ORD00003651,23-08-2024,Defective,25
ORD00003652,06-02-2024,Changed mind,22
ORD00003653,,,
ORD00003654,27-06-2023,Wrong item,14
ORD00003655,05-06-2023,Defective,14
ORD00003656,,,
ORD00003657,,,
ORD00003658,18-04-2023,Changed mind,12
ORD00003659,,,
ORD00003660,13-08-2024,Changed mind,11
ORD00003661,08-08-2024,Changed mind,13
ORD00003662,15-05-2023,Defective,3
ORD00003663,,,
ORD00003664,,,
ORD00003665,08-03-2024,Changed mind,30
ORD00003666,07-05-2024,Wrong item,0
ORD00003667,,,
ORD00003668,23-05-2024,Wrong item,14
ORD00003669,26-07-2024,Not as described,23
ORD00003670,,,
ORD00003671,,,
ORD00003672,23-08-2023,Wrong item,4
ORD00003673,04-05-2023,Defective,10
ORD00003674,,,
ORD00003675,23-10-2024,Not as described,26
ORD00003676,,,
ORD00003677,17-08-2024,Changed mind,24
ORD00003678,,,
ORD00003679,,,
ORD00003680,,,
ORD00003681,28-03-2023,Defective,28
ORD00003682,,,
ORD00003683,,,
ORD00003684,08-10-2023,Changed mind,25
ORD00003685,01-09-2023,Defective,14
ORD00003686,,,
ORD00003687,,,
ORD00003688,29-09-2023,Changed mind,2
ORD00003689,13-02-2023,Changed mind,27
ORD00003690,,,
ORD00003691,14-03-2023,Defective,23
ORD00003692,,,
ORD00003693,,,
ORD00003694,,,
ORD00003695,,,
ORD00003696,,,
ORD00003697,,,
ORD00003698,,,
ORD00003699,,,
ORD00003700,19-03-2023,Defective,23
ORD00003701,03-02-2023,Not as described,18
ORD00003702,25-11-2023,Defective,20
ORD00003703,11-08-2024,Wrong item,4
ORD00003704,31-08-2023,Changed mind,18
ORD00003705,30-09-2023,Not as described,27
ORD00003706,29-07-2023,Wrong item,5
ORD00003707,01-02-2024,Not as described,11
ORD00003708,26-12-2023,Not as described,25
ORD00003709,05-06-2024,Wrong item,25
ORD00003710,,,
ORD00003711,,,
ORD00003712,,,
ORD00003713,29-01-2024,Wrong item,10
ORD00003714,,,
ORD00003715,,,
ORD00003716,,,
ORD00003717,,,
ORD00003718,,,
ORD00003719,10-05-2023,Defective,24
ORD00003720,17-11-2023,Defective,18
ORD00003721,,,
ORD00003722,,,
ORD00003723,,,
ORD00003724,,,
ORD00003725,,,
ORD00003726,,,
ORD00003727,27-04-2023,Not as described,19
ORD00003728,,,
ORD00003729,24-10-2023,Defective,15
ORD00003730,,,
ORD00003731,18-04-2024,Changed mind,20
ORD00003732,10-07-2024,Defective,16
ORD00003733,17-04-2023,Defective,7
ORD00003734,11-09-2024,Defective,0
ORD00003735,,,
ORD00003736,21-09-2024,Changed mind,26
ORD00003737,04-08-2023,Changed mind,15
ORD00003738,,,
ORD00003739,06-02-2024,Defective,29
ORD00003740,,,
ORD00003741,,,
ORD00003742,25-11-2023,Not as described,12
ORD00003743,15-03-2024,Changed mind,2
ORD00003744,,,
ORD00003745,,,
ORD00003746,10-02-2024,Not as described,16
ORD00003747,,,
ORD00003748,,,
ORD00003749,19-06-2023,Changed mind,30
ORD00003750,27-08-2023,Changed mind,2
ORD00003751,,,
ORD00003752,,,
ORD00003753,23-03-2024,Wrong item,0
ORD00003754,21-08-2024,Changed mind,1
ORD00003755,20-03-2024,Wrong item,3
ORD00003756,24-03-2024,Wrong item,22
ORD00003757,,,
ORD00003758,07-11-2023,Wrong item,18
ORD00003759,01-09-2024,Defective,8
ORD00003760,,,
ORD00003761,,,
ORD00003762,,,
ORD00003763,,,
ORD00003764,,,
ORD00003765,20-07-2023,Wrong item,17
ORD00003766,10-07-2023,Defective,0
ORD00003767,08-02-2023,Not as described,13
ORD00003768,30-12-2024,Defective,9
ORD00003769,,,
ORD00003770,,,
ORD00003771,,,
ORD00003772,02-12-2024,Not as described,25
ORD00003773,,,
ORD00003774,20-04-2023,Defective,30
ORD00003775,,,
ORD00003776,20-08-2023,Defective,22
ORD00003777,09-08-2023,Defective,5
ORD00003778,15-06-2023,Wrong item,10
ORD00003779,16-07-2023,Defective,14
ORD00003780,31-12-2023,Changed mind,11
ORD00003781,,,
ORD00003782,05-10-2024,Changed mind,30
ORD00003783,25-05-2023,Not as described,13
ORD00003784,30-12-2024,Wrong item,6
ORD00003785,17-10-2023,Wrong item,1
ORD00003786,,,
ORD00003787,,,
ORD00003788,,,
ORD00003789,23-09-2023,Changed mind,13
ORD00003790,,,
ORD00003791,,,
ORD00003792,,,
ORD00003793,03-05-2024,Wrong item,30
ORD00003794,25-03-2023,Wrong item,24
ORD00003795,,,
ORD00003796,06-09-2024,Defective,25
ORD00003797,26-01-2024,Changed mind,18
ORD00003798,,,
ORD00003799,02-01-2024,Not as described,21
ORD00003800,,,
ORD00003801,28-11-2024,Not as described,10
ORD00003802,16-03-2024,Defective,14
ORD00003803,,,
ORD00003804,10-04-2023,Not as described,7
ORD00003805,02-03-2023,Wrong item,13
ORD00003806,28-09-2024,Changed mind,19
ORD00003807,30-11-2023,Changed mind,5
ORD00003808,25-01-2023,Defective,16
ORD00003809,16-04-2023,Defective,5
ORD00003810,,,
ORD00003811,17-03-2024,Not as described,27
ORD00003812,,,
ORD00003813,05-01-2024,Not as described,15
ORD00003814,,,
ORD00003815,14-10-2024,Changed mind,17
ORD00003816,,,
ORD00003817,,,
ORD00003818,21-02-2024,Changed mind,18
ORD00003819,,,
ORD00003820,,,
ORD00003821,,,
ORD00003822,02-09-2023,Not as described,6
ORD00003823,,,
ORD00003824,,,
ORD00003825,18-07-2024,Defective,19
ORD00003826,13-07-2023,Changed mind,7
ORD00003827,22-07-2024,Defective,0
ORD00003828,,,
ORD00003829,,,
ORD00003830,,,
ORD00003831,,,
ORD00003832,,,
ORD00003833,16-02-2023,Not as described,8
ORD00003834,,,
ORD00003835,,,
ORD00003836,06-12-2024,Changed mind,14
ORD00003837,15-08-2024,Not as described,22
ORD00003838,13-09-2024,Not as described,15
ORD00003839,,,
ORD00003840,10-09-2023,Defective,26
ORD00003841,14-11-2023,Changed mind,4
ORD00003842,21-02-2024,Changed mind,4
ORD00003843,,,
ORD00003844,,,
ORD00003845,10-02-2024,Wrong item,8
ORD00003846,03-10-2024,Changed mind,23
ORD00003847,,,
ORD00003848,14-11-2023,Changed mind,20
ORD00003849,02-10-2023,Wrong item,20
ORD00003850,25-10-2024,Defective,0
ORD00003851,,,
ORD00003852,,,
ORD00003853,,,
ORD00003854,,,
ORD00003855,,,
ORD00003856,,,
ORD00003857,,,
ORD00003858,,,
ORD00003859,23-09-2024,Wrong item,16
ORD00003860,,,
ORD00003861,,,
ORD00003862,,,
ORD00003863,26-12-2024,Not as described,15
ORD00003864,,,
ORD00003865,12-08-2023,Defective,1
ORD00003866,,,
ORD00003867,17-01-2025,Defective,17
ORD00003868,16-08-2023,Changed mind,11
ORD00003869,17-01-2024,Changed mind,12
ORD00003870,,,
ORD00003871,23-09-2023,Wrong item,11
ORD00003872,30-01-2024,Defective,25
ORD00003873,08-06-2024,Changed mind,6
ORD00003874,,,
ORD00003875,19-11-2023,Defective,22
ORD00003876,18-11-2023,Changed mind,14
ORD00003877,31-08-2023,Changed mind,25
ORD00003878,25-10-2024,Changed mind,2
ORD00003879,07-05-2023,Wrong item,29
ORD00003880,,,
ORD00003881,04-01-2025,Defective,16
ORD00003882,06-08-2023,Changed mind,15
ORD00003883,,,
ORD00003884,12-02-2023,Not as described,15
ORD00003885,28-04-2023,Wrong item,26
ORD00003886,,,
ORD00003887,25-10-2023,Not as described,0
ORD00003888,23-06-2023,Not as described,14
ORD00003889,,,
ORD00003890,14-04-2023,Wrong item,9
ORD00003891,,,
ORD00003892,12-01-2025,Wrong item,20
ORD00003893,,,
ORD00003894,,,
ORD00003895,23-04-2023,Changed mind,3
ORD00003896,13-02-2024,Not as described,13
ORD00003897,,,
ORD00003898,05-11-2024,Changed mind,0
ORD00003899,,,
ORD00003900,12-09-2024,Wrong item,16
ORD00003901,16-08-2023,Defective,24
ORD00003902,08-11-2024,Defective,9
ORD00003903,30-07-2023,Changed mind,2
ORD00003904,23-02-2023,Changed mind,20
ORD00003905,,,
ORD00003906,,,
ORD00003907,31-08-2024,Defective,21
ORD00003908,30-09-2024,Not as described,18
ORD00003909,08-04-2023,Wrong item,15
ORD00003910,,,
ORD00003911,,,
ORD00003912,18-01-2023,Wrong item,2
ORD00003913,10-09-2024,Changed mind,21
ORD00003914,19-10-2023,Changed mind,18
ORD00003915,,,
ORD00003916,10-12-2023,Defective,18
ORD00003917,,,
ORD00003918,16-12-2023,Defective,3
ORD00003919,,,
ORD00003920,,,
ORD00003921,09-03-2024,Changed mind,8
ORD00003922,,,
ORD00003923,,,
ORD00003924,02-04-2024,Not as described,20
ORD00003925,,,
ORD00003926,,,
ORD00003927,08-11-2023,Wrong item,8
ORD00003928,18-12-2023,Not as described,4
ORD00003929,01-05-2024,Wrong item,9
ORD00003930,,,
ORD00003931,,,
ORD00003932,11-11-2024,Changed mind,15
ORD00003933,18-01-2024,Wrong item,2
ORD00003934,,,
ORD00003935,17-11-2023,Defective,8
ORD00003936,11-07-2024,Not as described,17
ORD00003937,15-01-2024,Changed mind,5
ORD00003938,05-08-2023,Changed mind,23
ORD00003939,27-05-2024,Wrong item,30
ORD00003940,04-05-2023,Wrong item,14
ORD00003941,,,
ORD00003942,05-06-2024,Wrong item,6
ORD00003943,26-07-2023,Not as described,22
ORD00003944,05-08-2023,Defective,3
ORD00003945,14-10-2024,Changed mind,20
ORD00003946,,,
ORD00003947,,,
ORD00003948,,,
ORD00003949,,,
ORD00003950,27-04-2024,Defective,6
ORD00003951,,,
ORD00003952,25-05-2023,Not as described,19
ORD00003953,,,
ORD00003954,30-08-2024,Changed mind,22
ORD00003955,19-05-2023,Wrong item,11
ORD00003956,28-04-2023,Not as described,10
ORD00003957,24-10-2023,Changed mind,6
ORD00003958,,,
ORD00003959,16-08-2024,Changed mind,29
ORD00003960,07-10-2024,Defective,21
ORD00003961,13-09-2023,Defective,1
ORD00003962,20-01-2024,Wrong item,4
ORD00003963,08-01-2023,Changed mind,1
ORD00003964,,,
ORD00003965,10-08-2024,Changed mind,11
ORD00003966,,,
ORD00003967,,,
ORD00003968,25-09-2023,Defective,18
ORD00003969,,,
ORD00003970,21-12-2023,Changed mind,18
ORD00003971,,,
ORD00003972,07-04-2024,Defective,18
ORD00003973,02-09-2023,Defective,16
ORD00003974,10-01-2024,Defective,26
ORD00003975,21-07-2023,Not as described,10
ORD00003976,21-10-2023,Wrong item,18
ORD00003977,,,
ORD00003978,29-09-2023,Defective,19
ORD00003979,,,
ORD00003980,20-12-2023,Wrong item,19
ORD00003981,06-05-2024,Wrong item,18
ORD00003982,,,
ORD00003983,,,
ORD00003984,,,
ORD00003985,21-11-2023,Wrong item,25
ORD00003986,27-11-2023,Wrong item,3
ORD00003987,11-11-2023,Wrong item,13
ORD00003988,07-11-2024,Wrong item,26
ORD00003989,,,
ORD00003990,09-06-2023,Changed mind,24
ORD00003991,10-04-2023,Defective,28
ORD00003992,30-01-2023,Wrong item,2
ORD00003993,26-08-2024,Wrong item,29
ORD00003994,09-12-2024,Defective,30
ORD00003995,10-02-2023,Not as described,11
ORD00003996,01-02-2023,Defective,13
ORD00003997,16-08-2024,Changed mind,6
ORD00003998,25-02-2024,Defective,28
ORD00003999,,,
ORD00004000,,,
ORD00004001,17-02-2023,Wrong item,8
ORD00004002,27-06-2024,Wrong item,18
ORD00004003,10-10-2023,Wrong item,18
ORD00004004,05-09-2024,Changed mind,1
ORD00004005,,,
ORD00004006,24-02-2023,Defective,24
ORD00004007,21-01-2024,Not as described,18
ORD00004008,,,
ORD00004009,16-08-2023,Wrong item,6
ORD00004010,,,
ORD00004011,28-12-2023,Defective,17
ORD00004012,27-01-2024,Wrong item,2
ORD00004013,,,
ORD00004014,,,
ORD00004015,,,
ORD00004016,28-05-2024,Defective,20
ORD00004017,14-03-2023,Defective,5
ORD00004018,12-06-2024,Wrong item,22
ORD00004019,07-07-2024,Changed mind,21
ORD00004020,,,
ORD00004021,17-11-2023,Wrong item,6
ORD00004022,,,
ORD00004023,,,
ORD00004024,,,
ORD00004025,,,
ORD00004026,22-01-2025,Changed mind,23
ORD00004027,11-04-2024,Changed mind,25
ORD00004028,,,
ORD00004029,21-11-2024,Wrong item,30
ORD00004030,,,
ORD00004031,,,
ORD00004032,,,
ORD00004033,,,
ORD00004034,05-11-2023,Defective,8
ORD00004035,18-06-2024,Defective,16
ORD00004036,,,
ORD00004037,06-03-2023,Wrong item,22
ORD00004038,06-05-2024,Defective,28
ORD00004039,,,
ORD00004040,18-03-2023,Not as described,16
ORD00004041,05-07-2024,Defective,9
ORD00004042,,,
ORD00004043,,,
ORD00004044,01-11-2023,Changed mind,26
ORD00004045,11-05-2023,Wrong item,7
ORD00004046,,,
ORD00004047,,,
ORD00004048,06-02-2024,Defective,14
ORD00004049,,,
ORD00004050,,,
ORD00004051,,,
ORD00004052,,,
ORD00004053,19-06-2024,Changed mind,16
ORD00004054,26-12-2024,Defective,25
ORD00004055,,,
ORD00004056,,,
ORD00004057,,,
ORD00004058,,,
ORD00004059,30-03-2023,Changed mind,10
ORD00004060,10-10-2024,Wrong item,16
ORD00004061,16-05-2024,Defective,30
ORD00004062,20-10-2023,Changed mind,0
ORD00004063,19-04-2023,Not as described,22
ORD00004064,,,
ORD00004065,,,
ORD00004066,03-05-2023,Not as described,8
ORD00004067,,,
ORD00004068,31-10-2023,Defective,3
ORD00004069,19-12-2023,Not as described,20
ORD00004070,,,
ORD00004071,26-12-2023,Changed mind,17
ORD00004072,,,
ORD00004073,08-03-2024,Defective,13
ORD00004074,10-08-2023,Not as described,17
ORD00004075,,,
ORD00004076,,,
ORD00004077,,,
ORD00004078,13-03-2023,Not as described,27
ORD00004079,29-06-2023,Changed mind,14
ORD00004080,,,
ORD00004081,13-06-2024,Defective,14
ORD00004082,,,
ORD00004083,07-09-2024,Wrong item,30
ORD00004084,04-03-2023,Defective,29
ORD00004085,19-09-2023,Changed mind,27
ORD00004086,,,
ORD00004087,,,
ORD00004088,12-09-2024,Changed mind,16
ORD00004089,,,
ORD00004090,23-10-2023,Wrong item,25
ORD00004091,,,
ORD00004092,,,
ORD00004093,,,
ORD00004094,08-08-2023,Changed mind,10
ORD00004095,30-09-2024,Defective,26
ORD00004096,,,
ORD00004097,,,
ORD00004098,04-04-2024,Defective,14
ORD00004099,06-09-2024,Wrong item,7
ORD00004100,20-08-2023,Wrong item,6
ORD00004101,,,
ORD00004102,22-06-2024,Defective,2
ORD00004103,,,
ORD00004104,23-11-2024,Defective,5
ORD00004105,,,
ORD00004106,,,
ORD00004107,,,
ORD00004108,,,
ORD00004109,,,
ORD00004110,,,
ORD00004111,,,
ORD00004112,28-11-2024,Not as described,29
ORD00004113,26-06-2023,Changed mind,6
ORD00004114,15-08-2023,Wrong item,18
ORD00004115,,,
ORD00004116,17-03-2024,Wrong item,30
ORD00004117,,,
ORD00004118,,,
ORD00004119,09-06-2024,Changed mind,6
ORD00004120,,,
ORD00004121,01-08-2024,Wrong item,30
ORD00004122,20-05-2023,Changed mind,13
ORD00004123,05-07-2024,Changed mind,25
ORD00004124,04-04-2024,Defective,17
ORD00004125,,,
ORD00004126,,,
ORD00004127,,,
ORD00004128,,,
ORD00004129,19-09-2024,Wrong item,2
ORD00004130,,,
ORD00004131,26-10-2024,Not as described,11
ORD00004132,11-01-2025,Wrong item,12
ORD00004133,26-01-2024,Changed mind,15
ORD00004134,,,
ORD00004135,19-02-2024,Changed mind,22
ORD00004136,02-10-2024,Defective,5
ORD00004137,,,
ORD00004138,,,
ORD00004139,25-07-2024,Not as described,14
ORD00004140,,,
ORD00004141,,,
ORD00004142,,,
ORD00004143,,,
ORD00004144,02-03-2024,Changed mind,14
ORD00004145,,,
ORD00004146,27-12-2023,Wrong item,24
ORD00004147,,,
ORD00004148,27-07-2024,Defective,5
ORD00004149,,,
ORD00004150,,,
ORD00004151,,,
ORD00004152,,,
ORD00004153,,,
ORD00004154,,,
ORD00004155,13-06-2024,Changed mind,27
ORD00004156,,,
ORD00004157,,,
ORD00004158,,,
ORD00004159,05-06-2023,Wrong item,7
ORD00004160,,,
ORD00004161,,,
ORD00004162,28-08-2024,Wrong item,3
ORD00004163,24-04-2024,Not as described,10
ORD00004164,03-05-2024,Not as described,0
ORD00004165,,,
ORD00004166,,,
ORD00004167,,,
ORD00004168,,,
ORD00004169,,,
ORD00004170,,,
ORD00004171,,,
ORD00004172,07-02-2024,Wrong item,10
ORD00004173,27-02-2024,Changed mind,29
ORD00004174,,,
ORD00004175,25-03-2024,Wrong item,5
ORD00004176,04-07-2024,Not as described,29
ORD00004177,13-01-2025,Wrong item,28
ORD00004178,05-04-2024,Wrong item,15
ORD00004179,23-10-2024,Wrong item,0
ORD00004180,,,
ORD00004181,30-06-2023,Changed mind,6
